Rating;Company Name;Salary;Salaries Reported;Location;Employment Status;Job Roles
4.2;Freelancer;408000;1;Bangalore;Full Time;Android
3.8;Trelleborg;500000;1;Bangalore;Full Time;Android
3.8;Mercedes-Benz Research and Development India;800000;1;Bangalore;Full Time;Android
4.0;Drlive;900000;1;Bangalore;Full Time;Android
4.1;Simpragma;1200000;1;Bangalore;Full Time;Android
2.9;Pragmatic Solutions;100000;1;Bangalore;Full Time;Android
3.1;Kuliza Technology;600000;1;Bangalore;Full Time;Android
4.7;PiOctave;420000;1;Bangalore;Full Time;Android
5.0;Octalian;300000;1;Bangalore;Full Time;Android
4.0;I2A Technologies;400000;1;Bangalore;Full Time;Android
3.1;Bombinate Technologies;2500000;1;Bangalore;Full Time;Android
3.4;BlueJeans Network;800000;1;Bangalore;Full Time;Android
4.5;Enbolt Labs;576000;1;Bangalore;Full Time;Android
5.0;Joyride Games;2100000;1;Bangalore;Full Time;Android
4.0;SaasTech Software;132000;1;Bangalore;Full Time;Android
3.6;Cooey;500000;1;Bangalore;Full Time;Android
2.9;IntelliFour Software;1400000;1;Bangalore;Full Time;Android
4.7;Greet labs;900000;1;Bangalore;Full Time;Android
4.3;Mobiotics;396000;1;Bangalore;Full Time;Android
4.0;Trip38;1000000;1;Bangalore;Full Time;Android
4.6;Edvizo;180000;1;Bangalore;Full Time;Android
4.0;Softway;400000;1;Bangalore;Full Time;Android
4.1;eSthenos Technologies;600000;1;Bangalore;Full Time;Android
4.0;Adaptiz;372000;1;Bangalore;Full Time;Android
3.8;Concentrix;600000;1;Bangalore;Full Time;Android
4.3;Freelance;900000;1;Bangalore;Full Time;Android
2.7;Fo-Fi IOT Labs;400000;1;Bangalore;Full Time;Android
4.2;Do Your Thng;108000;1;Bangalore;Intern;Android
4.1;Colive;600000;1;Bangalore;Full Time;Android
4.9;Blackturtle Diginovation;300000;1;Bangalore;Full Time;Android
4.7;iKonTel;300000;1;Bangalore;Full Time;Android
3.5;AIKYA;400000;1;Bangalore;Full Time;Android
4.1;Krafty Solutions;684000;1;Bangalore;Full Time;Android
3.9;DigiCollect;600000;1;Bangalore;Full Time;Android
4.1;Siemens;700000;1;Bangalore;Intern;Android
3.1;Kuliza Technology;700000;1;Bangalore;Full Time;Android
4.7;Flipshope.com;384000;1;Bangalore;Intern;Android
1.8;Tagtual Technology;168000;1;Bangalore;Full Time;Android
3.0;Access Automation;500000;1;Bangalore;Contractor;Android
4.0;Globis Software;200000;1;Bangalore;Full Time;Android
4.2;Times Internet;500000;1;Bangalore;Full Time;Android
3.4;PROVAB;400000;1;Bangalore;Full Time;Android
5.0;Whatscutpro;156000;1;Bangalore;Full Time;Android
3.9;Coddle Technologies;600000;1;Bangalore;Full Time;Android
4.2;Spacenos;120000;1;Bangalore;Intern;Android
4.1;First Student;960000;1;Bangalore;Full Time;Android
3.8;Infrrd;400000;1;Bangalore;Full Time;Android
4.3;Kredily;500000;1;Bangalore;Full Time;Android
4.4;Girmiti Software;1100000;1;Bangalore;Full Time;Android
3.8;Anonymous;1800000;1;Bangalore;Full Time;Android
3.4;bitMAX;372000;1;Bangalore;Full Time;Android
3.8;iFocus Systec;700000;1;Bangalore;Full Time;Android
3.4;LG Electronics;500000;1;Bangalore;Full Time;Android
4.7;Vyapar;1400000;1;Bangalore;Full Time;Android
3.8;Autoninja;800000;1;Bangalore;Full Time;Android
3.9;MTAP Technologies;1200000;1;Bangalore;Full Time;Android
3.9;G2evolution;200000;1;Bangalore;Full Time;Android
4.1;Flipkart;288000;1;Bangalore;Intern;Android
3.5;Soptech Solutions;900000;1;Bangalore;Full Time;Android
2.7;Blue Apps;1056000;1;Bangalore;Full Time;Android
4.3;VMware;1600000;1;Bangalore;Full Time;Android
4.3;75F;700000;1;Bangalore;Full Time;Android
3.9;Thincnext;200000;1;Bangalore;Full Time;Android
4.0;Nous Infosystems;500000;1;Bangalore;Full Time;Android
4.2;Nav;528000;1;Bangalore;Full Time;Android
3.7;Neeyamo Enterprise Solutions;180000;1;Bangalore;Full Time;Android
4.0;Jicksen;600000;1;Bangalore;Full Time;Android
3.0;Garden City Infotech;300000;1;Bangalore;Full Time;Android
4.1;Bridgetree;400000;1;Bangalore;Full Time;Android
3.0;WorkIndia;1092000;1;Bangalore;Full Time;Android
3.6;Trell;1000000;1;Bangalore;Full Time;Android
4.0;Rajesh;300000;1;Bangalore;Full Time;Android
4.0;Derien Innovative Technologies;240000;1;Bangalore;Full Time;Android
4.0;Infinity Informatics;700000;1;Bangalore;Full Time;Android
2.4;Arowana Consulting;400000;1;Bangalore;Full Time;Android
5.0;SVI Posterum Solutions;132000;1;Bangalore;Full Time;Android
4.1;First Student;120000;1;Bangalore;Full Time;Android
3.6;Zolo;600000;1;Bangalore;Full Time;Android
4.0;CN Coding;400000;1;Bangalore;Full Time;Android
4.0;R.C.A. Rubber;144000;1;Bangalore;Full Time;Android
4.1;6degrees;600000;1;Bangalore;Full Time;Android
3.5;Vinformax;216000;1;Bangalore;Full Time;Android
4.5;Recibo Technologies;407616;1;Bangalore;Full Time;Android
4.7;Integration Wizards Solutions;1000000;1;Bangalore;Full Time;Android
4.0;Manvish eTech;500000;1;Bangalore;Full Time;Android
4.4;Karthik Group;400000;1;Bangalore;Full Time;Android
4.0;Appvolution Tech;300000;1;Bangalore;Full Time;Android
4.4;Bytemark;1500000;1;Bangalore;Full Time;Android
4.0;Proton Expert Systems & Solutions;216000;1;Bangalore;Full Time;Android
4.3;Dell Technologies;300000;1;Bangalore;Intern;Android
3.9;BridgeLabz Solutions;492000;1;Bangalore;Full Time;Android
2.6;ComX Softech;200000;1;Bangalore;Full Time;Android
5.0;Locolhive;408000;1;Bangalore;Contractor;Android
3.6;ModeFinServer;800000;1;Bangalore;Full Time;Android
3.5;WyzMindz;300000;1;Bangalore;Full Time;Android
4.7;Scoop Technologies (India);300000;1;Bangalore;Full Time;Android
4.4;iBux Business Solutions;1300000;1;Bangalore;Full Time;Android
4.0;Tantragyaan Solutions;288000;1;Bangalore;Full Time;Android
5.0;Apps10X;400000;1;Bangalore;Full Time;Android
5.0;Zonolith Tech;180000;1;Bangalore;Full Time;Android
3.8;QuickMove Technologies;300000;1;Bangalore;Full Time;Android
2.0;Consumerfirst Technoservices;444000;1;Bangalore;Full Time;Android
3.7;Treebo Hotels;1200000;1;Bangalore;Full Time;Android
3.8;WayCool Foods & Products;300000;1;Bangalore;Full Time;Android
3.9;Rayies Global Solutions;300000;1;Bangalore;Full Time;Android
1.0;Weinkling Autovity;200000;1;Bangalore;Full Time;Android
3.7;Apostek;600000;1;Bangalore;Full Time;Android
4.6;OyeLabs;60000;1;Bangalore;Intern;Android
3.9;Acespritech Solutions;576000;1;Bangalore;Full Time;Android
3.4;Tratum Technologies;1400000;1;Bangalore;Full Time;Android
4.7;BEMRR;1000000;1;Bangalore;Full Time;Android
4.1;Hewlett Packard Enterprise | HPE;600000;1;Bangalore;Full Time;Android
4.6;ClearQuote;576000;1;Bangalore;Full Time;Android
3.9;Foofys;540000;1;Bangalore;Full Time;Android
2.9;Mydeals247 eCommerce;180000;1;Bangalore;Full Time;Android
4.4;doodleblue Innovations;180000;1;Bangalore;Full Time;Android
4.0;Puvi;288000;1;Bangalore;Full Time;Android
4.0;CodeLand InfoSolutions;500000;1;Bangalore;Full Time;Android
3.7;HCL Technologies;500000;1;Bangalore;Full Time;Android
4.5;Ananya Technologies;800000;1;Bangalore;Full Time;Android
4.1;Glossaread;60000;1;Bangalore;Intern;Android
4.1;Pixel Softek;204000;1;Bangalore;Full Time;Android
3.7;Avani Infosoft;264000;1;Bangalore;Full Time;Android
3.4;SHARP Software Development India;300000;1;Bangalore;Intern;Android
3.4;BlackBuck;1400000;1;Bangalore;Full Time;Android
5.0;StraightDrive Softlab;100000;1;Bangalore;Full Time;Android
5.0;SixHops;100000;1;Bangalore;Full Time;Android
4.1;Chegg;420000;1;Bangalore;Intern;Android
4.7;Socedge Technologies;900000;1;Bangalore;Full Time;Android
2.3;AdView Technology;800000;1;Bangalore;Full Time;Android
4.0;Dailyhunt;1200000;1;Bangalore;Full Time;Android
5.0;Market Pulse Technologies;1800000;1;Bangalore;Full Time;Android
4.0;eMudhra;800000;1;Bangalore;Full Time;Android
4.0;Avail Finance;264000;1;Bangalore;Intern;Android
4.0;Allvy Software Solutions;400000;1;Bangalore;Full Time;Android
4.0;Nexia Digital;300000;1;Bangalore;Full Time;Android
4.8;Bigome Technologies;204000;1;Bangalore;Full Time;Android
3.9;BuyHatke;1100000;1;Bangalore;Full Time;Android
3.7;AIR MILES;348000;1;Bangalore;Full Time;Android
3.9;ABC;500000;1;Bangalore;Full Time;Android
2.3;Artivatic Data Labs;800000;1;Bangalore;Full Time;Android
5.0;Oper8tr;600000;1;Bangalore;Full Time;Android
4.6;Challido;156000;1;Bangalore;Full Time;Android
4.1;Hidden Brains InfoTech;240000;1;Bangalore;Full Time;Android
4.1;Accenture;700000;5;Bangalore;Full Time;Android
3.8;3Embed Software Technologies;360000;4;Bangalore;Full Time;Android
4.4;Robosoft Technologies;100000;3;Bangalore;Full Time;Android
3.3;Infosys;600000;3;Bangalore;Full Time;Android
3.7;BYJU'S;1700000;3;Bangalore;Full Time;Android
4.0;Y Media Labs;2000000;3;Bangalore;Full Time;Android
4.5;Infilect;400000;3;Bangalore;Full Time;Android
3.7;BYJU'S;800000;2;Bangalore;Full Time;Android
3.9;Tata Consultancy Services;400000;2;Bangalore;Full Time;Android
3.6;Trell;2000000;2;Bangalore;Full Time;Android
3.9;GlowRoad;800000;2;Bangalore;Full Time;Android
3.5;WebMobi;500000;2;Bangalore;Full Time;Android
3.7;22feet;900000;2;Bangalore;Full Time;Android
3.9;Capgemini Engineering;900000;2;Bangalore;Full Time;Android
3.9;Photon;780000;2;Bangalore;Full Time;Android
4.4;atyati technologies;400000;2;Bangalore;Full Time;Android
3.8;Paytm;1600000;2;Bangalore;Full Time;Android
4.0;Proton Expert Systems & Solutions;180000;2;Bangalore;Intern;Android
4.1;Accenture;500000;2;Bangalore;Full Time;Android
5.0;HireWand Technologies;300000;2;Bangalore;Intern;Android
2.9;CodeCatalys;48000;2;Bangalore;Full Time;Android
3.8;Paytm;2500000;2;Bangalore;Full Time;Android
4.4;Gojek;1800000;2;Bangalore;Full Time;Android
3.7;HCL Technologies;1700000;1;Bangalore;Full Time;Android
4.5;Money View;588000;1;Bangalore;Full Time;Android
4.0;Y Media Labs;800000;1;Bangalore;Full Time;Android
4.5;V-Nova;1500000;1;Bangalore;Full Time;Android
4.1;Falabella;700000;1;Bangalore;Full Time;Android
4.3;Intel Corporation;1300000;1;Bangalore;Full Time;Android
4.0;DONE by NONE;504000;1;Bangalore;Full Time;Android
3.0;Nichepro Technologies;400000;1;Bangalore;Full Time;Android
4.3;Grab;1600000;1;Bangalore;Full Time;Android
3.5;CROPIN TECHNOLOGY SOLUTIONS;500000;1;Bangalore;Full Time;Android
2.3;Kompac Digital Systems;600000;1;Bangalore;Full Time;Android
3.8;Sasken;600000;1;Bangalore;Full Time;Android
3.6;Conduent Business Services India;700000;1;Bangalore;Full Time;Android
3.2;ninjacart;2000000;1;Bangalore;Full Time;Android
3.4;Lowe's Home Improvement;800000;1;Bangalore;Full Time;Android
5.0;Apps10X;400000;1;Bangalore;Full Time;Android
4.0;Quinbay;1300000;1;Bangalore;Full Time;Android
3.9;HARMAN;700000;1;Bangalore;Full Time;Android
3.8;LTI;1300000;1;Bangalore;Full Time;Android
4.0;Y Media Labs;600000;1;Bangalore;Full Time;Android
4.0;Tech Gear Eduvistas Pvt Ltd;400000;1;Bangalore;Full Time;Android
4.1;Accenture;400000;1;Bangalore;Full Time;Android
4.1;HealthGraph India;180000;1;Bangalore;Intern;Android
3.9;Silvermine Group;1400000;1;Bangalore;Full Time;Android
3.2;Innovellent Technologies;360000;1;Bangalore;Full Time;Android
3.0;Techartus Solutions;700000;1;Bangalore;Full Time;Android
4.1;Test;500000;1;Bangalore;Full Time;Android
4.6;Cumulations Technologies;400000;1;Bangalore;Full Time;Android
4.2;Upwork;120384;1;Bangalore;Contractor;Android
4.3;Cisco Systems;1400000;1;Bangalore;Full Time;Android
4.5;Diaprix Web Solutions;564000;1;Bangalore;Full Time;Android
4.0;Decathlon;600000;1;Bangalore;Full Time;Android
4.4;Global Shiksha;1500000;1;Bangalore;Full Time;Android
2.9;Eros International;2700000;1;Bangalore;Full Time;Android
3.9;NDTV Worldwide;1500000;1;Bangalore;Full Time;Android
5.0;Jiny;2200000;1;Bangalore;Full Time;Android
3.9;Integra Micro Software Services (P);900000;1;Bangalore;Full Time;Android
4.7;adeptpros;840000;1;Bangalore;Full Time;Android
3.3;Datamatics Global Services;900000;1;Bangalore;Full Time;Android
4.9;Openstream;1200000;1;Bangalore;Full Time;Android
4.2;Edifecs;1200000;1;Bangalore;Full Time;Android
3.9;Dot Com Infoway;400000;1;Bangalore;Full Time;Android
3.9;HARMAN;800000;1;Bangalore;Full Time;Android
3.9;myGate;1600000;1;Bangalore;Full Time;Android
3.9;PROSOFT;900000;1;Bangalore;Full Time;Android
3.7;Fincare Small Finanace Bank;576000;1;Bangalore;Full Time;Android
5.0;StraightDrive Softlab;372000;1;Bangalore;Full Time;Android
3.5;Sonim Technologies;1700000;1;Bangalore;Full Time;Android
4.0;Mindtree;672000;1;Bangalore;Full Time;Android
3.2;i2i Softwares;516000;1;Bangalore;Full Time;Android
4.0;Faststream Technologies;624000;1;Bangalore;Full Time;Android
3.8;Sasken;900000;1;Bangalore;Full Time;Android
4.3;Brill Mindz Technologies;1200000;1;Bangalore;Full Time;Android
4.6;Ladybird Web Solution;200000;1;Bangalore;Full Time;Android
4.3;Biofourmis;2000000;1;Bangalore;Full Time;Android
4.0;Taskmo;444000;1;Bangalore;Full Time;Android
3.7;Global Edge Software;1600000;1;Bangalore;Full Time;Android
3.9;Mobile Premier League;2500000;1;Bangalore;Full Time;Android
4.1;Niki.ai;1300000;1;Bangalore;Full Time;Android
4.1;Lenskart Solutions;1400000;1;Bangalore;Full Time;Android
4.0;Android Developer;900000;1;Bangalore;Full Time;Android
3.0;Oottru;1400000;1;Bangalore;Full Time;Android
4.4;ShareChat;3900000;1;Bangalore;Full Time;Android
3.9;Awign Enterprises;1400000;1;Bangalore;Full Time;Android
4.2;Bizita Technologies;500000;1;Bangalore;Full Time;Android
3.8;Anonymous;400000;1;Bangalore;Full Time;Android
3.9;North American Corporation;1400000;1;Bangalore;Full Time;Android
4.0;Goldman Sachs;200000;1;Bangalore;Full Time;Android
3.6;Rehash Technologies;700000;1;Bangalore;Full Time;Android
4.2;Orion Digital;800000;1;Bangalore;Full Time;Android
4.5;KeepWorks Technologies;1068000;1;Bangalore;Full Time;Android
3.8;Wipro;1100000;1;Bangalore;Full Time;Android
2.2;Compassites Software;1900000;1;Bangalore;Full Time;Android
4.3;Tarang;1400000;1;Bangalore;Full Time;Android
3.5;Appface;900000;1;Bangalore;Full Time;Android
3.6;Tech Mahindra;700000;1;Bangalore;Full Time;Android
3.6;Integra Micro Systems;900000;1;Bangalore;Full Time;Android
3.7;DXMinds Technologies;600000;1;Bangalore;Full Time;Android
4.1;TEKsystems;800000;1;Bangalore;Full Time;Android
4.2;Pixel Mavericks;660000;1;Bangalore;Full Time;Android
3.7;Loktra;864000;1;Bangalore;Full Time;Android
3.9;Publicis Sapient;1300000;1;Bangalore;Full Time;Android
3.8;Wipro;700000;1;Bangalore;Full Time;Android
3.8;Not Applicable;2100000;1;Bangalore;Full Time;Android
3.7;QuickRide;800000;1;Bangalore;Full Time;Android
3.8;Collabera;1700000;1;Bangalore;Full Time;Android
4.0;Neewee;1600000;1;Bangalore;Full Time;Android
4.7;Ergos;900000;1;Bangalore;Full Time;Android
5.0;Mindzolo Soft Solution;288000;1;Bangalore;Full Time;Android
3.4;Samsung Electro-Mechanics;1000000;1;Bangalore;Full Time;Android
4.1;DAT APPS INFOTECH;700000;1;Bangalore;Full Time;Android
4.0;J.P. Morgan;1300000;1;Bangalore;Full Time;Android
4.0;Deloitte;1800000;1;Bangalore;Full Time;Android
4.0;MiniLive.;1300000;1;Bangalore;Full Time;Android
2.1;Mobile Apps Company;200000;1;Bangalore;Full Time;Android
3.7;KrazyBee;1032000;1;Bangalore;Full Time;Android
4.7;Wizely;1400000;1;Bangalore;Full Time;Android
4.6;Apoxeo;432000;1;Bangalore;Full Time;Android
3.8;Onnet Systems;1100000;1;Bangalore;Full Time;Android
3.9;Maveric Systems;900000;1;Bangalore;Full Time;Android
4.3;NiYO;1500000;1;Bangalore;Full Time;Android
4.3;Tavant;1100000;1;Bangalore;Full Time;Android
3.4;Indpro;2300000;1;Bangalore;Full Time;Android
3.8;Autoninja;1000000;1;Bangalore;Full Time;Android
4.0;Dailyhunt;2200000;1;Bangalore;Full Time;Android
2.8;Xrevol Technologies;300000;1;Bangalore;Full Time;Android
4.2;OkCredit;2200000;1;Bangalore;Full Time;Android
4.5;Sakha Global;636000;1;Bangalore;Contractor;Android
3.1;Grabhouse;2000000;1;Bangalore;Full Time;Android
2.8;ETO GRUPPE;1200000;1;Bangalore;Full Time;Android
4.0;eMudhra;700000;1;Bangalore;Full Time;Android
3.9;Deutsche Bank;500000;1;Bangalore;Full Time;Android
3.4;BlackBuck;1000000;1;Bangalore;Full Time;Android
3.3;AMITA Health;1100000;1;Bangalore;Full Time;Android
3.9;ABC;1000000;1;Bangalore;Full Time;Android
3.9;Xylem Inc.;648000;1;Bangalore;Full Time;Android
4.8;Rewardz;1000000;1;Bangalore;Full Time;Android
4.0;Borqs;3600000;1;Bangalore;Full Time;Android
3.5;Airpush;1200000;1;Bangalore;Full Time;Android
3.5;L&T Technology Services;288000;1;Bangalore;Full Time;Android
3.8;Dineout;1500000;1;Bangalore;Full Time;Android
4.2;Spotify;1300000;1;Bangalore;Full Time;Android
4.1;Wicked Ride Adventures;1300000;1;Bangalore;Full Time;Android
3.7;Trelleborg Sealing Solutions (TSS);1200000;1;Bangalore;Full Time;Android
4.0;Tymtix Solutions;600000;1;Bangalore;Full Time;Android
3.7;Mast Global Business Services India;1500000;1;Bangalore;Full Time;Android
4.7;MongoDB;1200000;1;Bangalore;Full Time;Android
4.0;Meesho;3700000;1;Bangalore;Full Time;Android
3.7;ITC Infotech;800000;1;Bangalore;Full Time;Android
4.3;IDrive;576000;1;Bangalore;Full Time;Android
4.5;Guna Marketing;300000;1;Bangalore;Full Time;Android
5.0;Walfin Tech;1200000;1;Bangalore;Full Time;Android
4.1;Rupeek;2100000;1;Bangalore;Full Time;Android
3.7;Mavenir;1600000;1;Bangalore;Full Time;Android
4.3;CognitiveClouds;600000;1;Bangalore;Full Time;Android
4.1;Muvi;700000;1;Bangalore;Full Time;Android
4.4;Robosoft Technologies;1600000;1;Bangalore;Full Time;Android
4.6;Alopa Infotech;500000;1;Bangalore;Full Time;Android
4.3;Three Meadows Software;912000;1;Bangalore;Full Time;Android
3.5;Care.com;2000000;1;Bangalore;Full Time;Android
3.6;Muse Wearables;1400000;1;Bangalore;Full Time;Android
4.0;Softway;700000;1;Bangalore;Full Time;Android
3.6;Infotrack Telematics;624000;1;Bangalore;Contractor;Android
3.4;BlueJeans Network;500000;1;Bangalore;Intern;Android
4.2;North South University;576000;1;Bangalore;Full Time;Android
4.6;GetPY;300000;1;Bangalore;Full Time;Android
3.9;Knitter;192000;1;Bangalore;Full Time;Android
3.8;EdgeVerve Systems;468000;1;Bangalore;Full Time;Android
3.5;ITProFound;72000;1;Bangalore;Intern;Android
4.0;SmartPointS;120000;1;Bangalore;Full Time;Android
4.0;GlobalLogic;300000;1;Bangalore;Full Time;Android
4.1;First Student;300000;1;Bangalore;Full Time;Android
4.0;Trip38;228000;1;Bangalore;Full Time;Android
4.8;ALTA IT Solutions;216000;1;Bangalore;Full Time;Android
4.0;Gem Ventures;324000;1;Bangalore;Full Time;Android
3.7;Nividtech Info Solutions;144000;1;Bangalore;Full Time;Android
3.7;Jspiders;228000;1;Bangalore;Full Time;Android
2.7;Fo-Fi IOT Labs;300000;1;Bangalore;Full Time;Android
2.7;Aseuro Technologies;500000;1;Bangalore;Full Time;Android
4.8;Henote Technologies;600000;1;Bangalore;Full Time;Android
4.0;Softway;600000;1;Bangalore;Full Time;Android
3.8;Sasken;600000;1;Bangalore;Full Time;Android
4.8;SmartOwner Services;900000;1;Bangalore;Full Time;Android
4.0;Vinodhini G;360000;1;Bangalore;Intern;Android
4.5;WebZino Technologies;300000;1;Bangalore;Full Time;Android
4.1;IBM;1300000;1;Bangalore;Full Time;Android
5.0;Maruthi Engineering;204000;1;Bangalore;Full Time;Android
3.4;Yatra Online Pvt Ltd;1100000;1;Bangalore;Full Time;Android
3.7;Radius Agent;360000;1;Bangalore;Intern;Android
2.8;Dabkick;700000;1;Bangalore;Full Time;Android
4.0;DINESHKUMAR DEVARASU;700000;1;Bangalore;Full Time;Android
4.4;eSecForte Technologies;384000;1;Bangalore;Full Time;Android
3.2;Sismatik Solutions;168000;1;Bangalore;Full Time;Android
3.6;RideAlly;200000;1;Bangalore;Full Time;Android
1.4;Hiyan Systems;276000;1;Bangalore;Full Time;Android
3.5;Adodis Technologies;200000;1;Bangalore;Full Time;Android
2.8;Sourcebits Technologies;800000;1;Bangalore;Full Time;Android
3.9;Armentum;312000;1;Bangalore;Full Time;Android
5.0;Uttara InfoSolutions;200000;1;Bangalore;Full Time;Android
4.0;Tijo Thomas;360000;1;Bangalore;Full Time;Android
3.7;ITC Infotech;500000;1;Bangalore;Full Time;Android
3.4;Web Digital Mantra;120000;1;Bangalore;Full Time;Android
3.9;Integra Micro Software Services (P);600000;1;Bangalore;Full Time;Android
4.4;Dozee;348000;1;Bangalore;Full Time;Android
3.4;SAI Info-Tech;288000;1;Bangalore;Full Time;Android
3.2;Oust Labs;400000;1;Bangalore;Full Time;Android
3.8;Wipro Technologies;300000;1;Bangalore;Full Time;Android
3.7;Comviva;700000;1;Bangalore;Contractor;Android
4.0;TATA ELXSI;288000;1;Bangalore;Full Time;Android
3.5;Xvidia Technologies;400000;1;Bangalore;Full Time;Android
3.3;Idea infinity IT Solutions;500000;1;Bangalore;Full Time;Android
3.3;Infosys;600000;1;Bangalore;Full Time;Android
4.0;Uplabh;600000;1;Bangalore;Full Time;Android
4.6;Rich Webs Oneness IT Solutions;132000;1;Bangalore;Full Time;Android
